id,name,text,trans
0000000000000,{user},お疲れ様でした。葛城さんは……,辛苦了。葛城小姐她……
0000000000000,{user},合格です。ギリギリの結果でしたね。,合格了。不过真是险胜呢。
0000000000000,リーリヤ,ご、合格……？\n本当ですか……？,合、合格……？\n是真的吗……？
0000000000000,リーリヤ,……何かの手違い、とか\nそういうものでは、なく……？,……该不会是搞错了，\n或者类似的情况吧……？
0000000000000,{user},違いますよ。,不是的。
0000000000000,リーリヤ,よ、良かったぁ……。\nもうダメかと思いました……。,太、太好了……\n我还以为这次肯定不行了……
select,,同感です,同感
select,,さっそく反省会を,赶紧开反省会吧
select,,意外と元気ですね,意外地有精神呢
0000000000000,{user},正直、とてもヒヤヒヤしました。,说实话，刚才真是捏了把汗。
0000000000000,リーリヤ,うぅ……。そ、そうですよね……。\nでも、これでわたし──,呜……说、说得对……\n但是这样一来我——
0000000000000,リーリヤ,ライブが、できるんですよね……？,就能举办演唱会了对吗……？
0000000000000,{user},ええ。いい舞台とは言えませんが……,嗯。虽然称不上完美的舞台……
0000000000000,リーリヤ,ライブができるだけで十分です。\n試験はいい結果が残せなかったけど──,只要能开演唱会就足够了。\n虽然考核成绩不理想——
0000000000000,リーリヤ,今度こそ、後悔のない\nパフォーマンスをしたいです。,但这次我一定要呈现\n一场不留遗憾的演出。
0000000000000,リーリヤ,……はい。わたしも自分なりに、\n反省点をまとめてみたんです。,……嗯。我也试着\n整理了自己的不足之处。
0000000000000,リーリヤ,これ……なんですけど……。,就是这个……您看……
0000000000000,{user},……すごい量ですね。,……份量真惊人呢。
0000000000000,リーリヤ,なんだか落ち着かなくて……\nまとめていたら、こんな量に……。,因为一直静不下心来……\n写着写着就变成这么多了……
0000000000000,{user},なるほど。失敗した時の対処も\nできるようになってきましたね。,原来如此。连应对失误的方法\n也开始有预案了呢。
0000000000000,{user},成長している証拠です。,这就是成长的证明。
0000000000000,リーリヤ,だといいんですけど……。反省点が\n減るように、がんばります。,希望是这样……我会努力\n让需要反省的事项越来越少。
0000000000000,リーリヤ,……正直、\n不合格も……覚悟していたんです。,……老实说，\n我已经做好了……不合格的心理准备。
0000000000000,リーリヤ,でも、ギリギリでも合格でした……。,但是，最终还是勉强合格了……
0000000000000,リーリヤ,チャンスをもらえたから……\n落ち込んでばかりじゃ、いられません。,既然得到了机会……\n就不能一直消沉下去了。
0000000000000,{user},いいですね、\nいつも通りの葛城さんです。,说得好，\n这才是葛城小姐的风格。
0000000000000,{user},ライブ、楽しみにしています。,我很期待你的演唱会。
0000000000000,リーリヤ,……はい、今の精一杯を出し切ります。,……嗯，我一定会全力以赴的。
info,adv_pstory_001_kllj_after-audition-final-normal-04.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
