id,name,text,trans
narration,__narration__,～選抜試験当日～,～选拔考试当天～
0000000000000,佑芽,ついにッ！　ついにこの日がやってきました！,终于来了！终于等到这一天了！
0000000000000,佑芽,宿命のライバル、Re;IRISとの勝負の日がぁっ！,和宿命对手Re;IRIS决战的时刻到了！
0000000000000,星南,フフ……大はしゃぎね。,呵呵……兴奋过头了呢。
0000000000000,佑芽,はいっ！　だって……お姉ちゃんに勝つのは、,是的！因为……战胜姐姐
0000000000000,佑芽,あたしにとって人生の目標ですから。,就是我的人生目标啊。
0000000000000,星南,決着が付いたあとは？,那么决战之后呢？
0000000000000,星南,人生の目標が……達成された、そのあとは？,当人生目标……实现之后，你打算做什么？
0000000000000,佑芽,………………考えたこともありません。,………………从来没想过。
0000000000000,星南,そう……私はね、そこだと思うの。,所以……我觉得关键就在这里。
0000000000000,佑芽,そこ……って？,关键……？
0000000000000,星南,あなたが……アイドルとして、,正是你作为偶像
0000000000000,星南,さらなるブレイクスルーを果たす、きっかけよ。,实现更大突破的契机啊。
0000000000000,星南,私が期待した以上の早さで成長しているわ。,你成长的速度已经超出了我的预期。
0000000000000,星南,佑芽……あなたは、,佑芽……你确实很强
0000000000000,星南,けれど、あなたの潜在能力はこんなものじゃない。,但你的潜力远不止于此。
0000000000000,星南,佑芽――花海咲季に勝利しなさい。,佑芽——去战胜花海咲季吧。
0000000000000,星南,宿敵を打倒して、重く積み上げてきた夢を突破して、,击败宿敌，突破长久以来的梦想
0000000000000,星南,それでもまだ先を目指して走れるのなら。,如果到那时你还能继续向前奔跑的话——
0000000000000,星南,あなたは姉を超えて、私を超えて、,你就能超越姐姐，超越我
0000000000000,星南,世界一のトップアイドルになれるわ。,成为世界第一的顶级偶像。
0000000000000,佑芽,星南先輩。,星南前辈。
0000000000000,佑芽,ありがとうございます……色々、考えてくれて。,谢谢您……为我考虑了这么多。
0000000000000,佑芽,いまのあたしには、どうでもいいです。,但是现在的我，根本不在乎那些。
0000000000000,佑芽,先のことなんて知りません。,未来的事谁管得了那么多。
0000000000000,佑芽,いま勝てるなら、今日で世界が終わってもいいんです。,只要能赢下今天，就算世界毁灭都无所谓。
0000000000000,佑芽,色んな<em\=>ごちゃごちゃ</em>は、勝ってから、お願いします。,那些乱七八糟的事情，等我赢了再说吧！
0000000000000,星南,――そう、ね。,——也是呢。
0000000000000,星南,ごめんなさい。ふふっ……気が早かったわ。,抱歉……呵呵……是我太心急了。
0000000000000,星南,美鈴、集中力を高めているところ悪いけれど……,美铃，虽然打扰你调整状态……
0000000000000,星南,そろそろ時間よ。,但时间差不多了。
0000000000000,美鈴,――はい。,——明白。
0000000000000,美鈴,いきましょう、皆さん……Re;IRISを倒しに。,出发吧各位……去击败Re;IRIS。
0000000000000,星南,えぇ……私たちBegraziaのファーストライブ。,嗯……我们Begrazia的首场演唱会
0000000000000,星南,華々しく幕を開けましょう！,要华丽地拉开帷幕了！
narration,__narration__,風を置いて,将风遗落
narration,__narration__,雨を抜けて,穿过雨幕
narration,__narration__,咲き誇れ,傲然绽放吧
narration,__narration__,あぁ、夜風に揺られている,啊，在夜风中摇曳
narration,__narration__,折れないように　怯えている,为了不被折断 而胆战心惊
narration,__narration__,ずっと　雨に濡らされている,始终 被雨水浸染
narration,__narration__,また　どうしたって　凍えてしまったんだ,然而 终究难逃 被寒意浸透
info,adv_unit_01-04_06.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
