id,name,text,trans
0000000000000,手毬,プロデューサー、私の名前を\n綺麗に書きますよね。,制作人，\n会把我的名字写得漂亮吧？
0000000000000,{user},どういうことですか？,什么意思？
0000000000000,手毬,手毬っていう字。,就是“手毬”这两个字。
0000000000000,手毬,バランス取るの、\n難しくないですか？,笔画平衡\n很难掌握吧？
select,,そうでもない\nですよ,其实还好\n啦
select,,何度も\n練習しました,我练习过\n很多次
select,,好きな字ですから,因为很喜欢这两个字
0000000000000,手毬,むっ。\n私は苦手でしたよ。,唔……\n我就很不擅长呢。
0000000000000,手毬,綺麗に書けるようになるまで\nたくさん練習したのに。,明明练习了好久\n才能写得好看一点……
0000000000000,手毬,プロデューサー、ずるい……\nずるいですっ！,制作人太狡猾了……\n太狡猾了！
0000000000000,{user},（理不尽な……）,（这也太不讲理了……）
0000000000000,手毬,そ、そうなんですか？\nどうして……,是、是这样吗？\n为什么……
0000000000000,{user},書く機会があるときに、\n字で評価を下げたくないですから。,因为不想在需要写字的时候，\n给人家留下不好的印象啊。
0000000000000,手毬,……プロ……みたいですね。,…………真像制作人
0000000000000,手毬,（わ、私も……\n　もっと練習したほうがいいかな？）,（我、我也……\n是不是该多练练字呢？）
0000000000000,手毬,えっ！？,诶！？
0000000000000,手毬,（そ、それって……）,（这、这是……）
0000000000000,{user},……月村さん？,……月村小姐？
0000000000000,手毬,（どういうこと～～っ！？）,（到底怎么回事啊～～！？）
info,adv_pevent_001_ttmr_activity_003.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
