id,name,text,trans
0000000000000,担任教師,今日は定期試験が近いこともあり、\n自習時間をレッスンにあててよし。,考虑到近期期中考试临近，\n今天的自习课就改为训练课吧。
0000000000000,担任教師,プロデューサーがいるものは\n相談して決めなさい。,有经纪人在场的话，\n你们可以商量着决定安排。
0000000000000,手毬,急にプロデューサーが押しかけて\n来たと思ったら……,突然看到经纪人闯进来\n我还以为……
0000000000000,手毬,それで、何をするんですか？,那么，今天要做什么呢？
0000000000000,{user},（さて、今日のレッスンは……）,（好，今天的训练内容是……）
select,,ボーカルレッスン,声乐训练
select,,ダンスレッスン,舞蹈训练
select,,ビジュアル\nレッスン,形象\n训练
0000000000000,手毬,ボーカルですね、わかりました。,选择声乐是吗，明白了。
0000000000000,手毬,得意分野ですから、\n望むところです。,这可是我的强项，\n正合我意呢。
0000000000000,手毬,やっぱり……まだ\n体力不足だということですね。,果然还是……\n我的体力还不够呢。
0000000000000,手毬,不満なんてありません。\nはやく始めましょう。,我没有任何不满。\n我们快点开始吧。
0000000000000,手毬,ビジュアルレッスン……,形象训练啊……
0000000000000,手毬,今はそれが必要ということですね。\nわかりました。,既然现在需要加强这方面，\n我会好好配合的。
info,adv_pevent_001_ttmr_school_011.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
