id,name,text,trans
0000000000000,リーリヤ,……うう、決められない……。,……呜、好难决定……。
0000000000000,{user},ファッション誌を見ながら\n唸る人は、初めて見ました。,我还是第一次见到\n有人对着时尚杂志这么苦恼。
0000000000000,リーリヤ,そ、そうですか……？\nひとりじゃなかなか決められなくて……。,是、是吗……？\n一个人实在拿不定主意……
0000000000000,リーリヤ,トレーニングウェアを、\n買おうと思ってるんです……。,我想买一套\n运动服来着……
0000000000000,{user},（トレーニングウェアか。\n　買い物でも一生懸命だな……）,（运动服啊。\n　连购物都这么认真呢……）
select,,似合いそうですね,很适合你呢
select,,プレゼント\nしますよ,当作礼物\n送给你吧
select,,一番\n大事な要素は？,最重要的\n因素是什么？
0000000000000,{user},買うんですか？,要买吗？
0000000000000,リーリヤ,……はい。\n実は、値段が高いので悩んでたんです。,……是的。\n其实是因为价格太高所以在犹豫。
0000000000000,リーリヤ,……でも、センパイのお墨付きなら\n間違いないですから。,……不过如果有前辈的保证，\n应该不会选错吧。
0000000000000,リーリヤ,い、いえ……\nそんなつもりじゃ……\n,不、不是……\n我不是这个意思……
0000000000000,{user},葛城さんに喜んでもらえるなら、\nこちらも嬉しいですし。\n,如果能让你开心的话，\n我也会很高兴的。
0000000000000,リーリヤ,ええっ……\nど、どうしよう……。\n,哎……\n怎、怎么办……。
0000000000000,リーリヤ,その……\nあ、ありがとうございます……！\n,那个……\n谢、谢谢你……！
0000000000000,{user},どれも気になってしまうなら、\n条件を絞ったほうがいいですよ。,如果每件都很在意的话，\n不如先限定条件比较好哦。
0000000000000,リーリヤ,ええと……\nかわいい柄でしょうか。\n,那个……\n要选可爱花纹的吗。
0000000000000,リーリヤ,これかなぁ……\nでもこっちも……うぅ～。,这件不错呢……\n但那件也……呜～。
info,adv_pevent_001_kllj_activity_006.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
