id,name,text,trans
0000000000000,佑芽,プロデューサーさん、\n今日はお買い物ですか？,制作人先生\n今天来购物吗？
0000000000000,{user},そのとおりです。\n何を買うかわかりますか？,猜对了\n知道我要买什么吗？
0000000000000,佑芽,バンデージですね！\nちょうど切らしてると見ました！,是绷带吧！\n刚才看到您用完了！
0000000000000,{user},プロデューサーの仕事に\nバンデージは使いませんよ。,制作人的工作\n可不会用到绷带哦
0000000000000,佑芽,うーん。じゃあ、なんだろう……？,唔……那到底是什么呢……？
select,,佑芽さんへの\nプレゼントです,是给佑芽小姐的\n礼物
select,,スポーツ用品です,是体育用品
select,,佑芽さんの服です,是佑芽小姐的衣服
0000000000000,佑芽,おおっ！\nありがとうございます！,哇啊！\n谢谢您！
0000000000000,佑芽,…………あれ？\nあたしに、ですか？,…………咦？\n是给我的吗？
0000000000000,{user},普段がんばっているので。\nなんでもどうぞ。,平时这么努力\n随便挑吧
0000000000000,佑芽,な、なんでも……\nいいんですかっ？,随、随便挑……\n真的可以吗？！
0000000000000,佑芽,ほんとうに、なんでも！？,真的什么都可以！？
0000000000000,{user},（なにを買うつもりなんだ……？）,（到底想买什么啊……？）
0000000000000,佑芽,おぉ～～～～～～～～～っ！,噢～～～～～～～～～！
0000000000000,{user},必要なものがあれば\n補充しておきましょう。,有需要的东西\n就采购备着吧
0000000000000,佑芽,いいですね～っ！,太好啦～！
0000000000000,佑芽,あたし、スポーツ用品店を\n見て回るのが大好きなんです！,我最喜欢逛\n体育用品店了！
0000000000000,佑芽,ええっ？\nどうしてですか？,诶？\n为什么是工作服啊？
0000000000000,{user},仕事着ですよ。これから仕事が\n入ってきたら、着るものです。,接下来有工作安排\n这是要穿的衣服
0000000000000,佑芽,私服じゃダメなんですか？,穿私服不行吗？
0000000000000,{user},専用のものがあったほうが\n管理しやすいですよ。,有专用服装的话\n管理起来更方便
0000000000000,佑芽,せんよう……\nユニフォームみたいなものですねっ。,专用服……\n就像队服那样的对吧！
0000000000000,佑芽,わかりましたっ！\n気合い入れて選びます！,明白啦！\n我会认真挑选的！
info,adv_pevent_001_hume_activity_006.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
