id,name,text,trans
0000000000000,{user},オーディションの結果は――\n不合格でした。,试镜的结果是——\n很遗憾未能通过。
0000000000000,{user},力及ばず、申し訳ありません。,能力尚有不足，非常抱歉。
0000000000000,麻央,……プロデューサー。,……制作人。
0000000000000,麻央,普段通りの力が、\n発揮できませんでした。,我没能发挥出\n平时的水平。
0000000000000,麻央,レッスンのときは、\nちゃんとできていたのに……,明明在练习的时候\n都能做得很好的……
0000000000000,{user},落ち込む気持ちはわかります。,我理解你沮丧的心情。
0000000000000,{user},ですが、3年生の麻央さんには、\n時間がありません。,但作为三年级生的麻央，\n时间已经不多了。
0000000000000,麻央,……はい。,……是。
0000000000000,{user},問題点は明確になったので、,现在问题已经明确了，
0000000000000,{user},今後はステージでの経験を\nどんどん増やしていきましょう。,接下来要重点增加\n舞台实战经验。
0000000000000,麻央,……ふふっ、すぐに立ち上がれなんて、\nプロデューサーは厳しいですね。,……呵呵，要求我立刻振作起来，\n制作人真是严格呢。
0000000000000,麻央,ありがとうございます。,谢谢您。
0000000000000,麻央,ステージをいっぱいこなして、\n今度こそ――,我会多积累舞台经验，\n下次一定——
info,adv_pstory_002_amao_after-audition-mid-failure-01.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
